"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Lat","Lon","Year","Month","Day","Membership.rad","Membership.wgs","Q1.rad","Q2.rad","Q3.rad","Q4.rad","Q5.rad","Q1.wgs","Q2.wgs","Q3.wgs","Q4.wgs","Q5.wgs","Q6.wgs","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_03590","ddRADseq","SAMN36656908",NA,NA,"F",42,"FRB","Iqaluit",NA,NA,1992,7,30,"HBSC",NA,0.031852,0.614302,0.163423,0.025862,0.164561,NA,NA,NA,NA,NA,NA,19169,19233.8,-0.01025,NA,NA,NA
"S_20_03591","ddRADseq","SAMN36656909",NA,NA,"F",15,"FRB","Iqaluit",NA,NA,1992,7,3,"HBSC",NA,0.039107,0.451145,0.349175,0.04048,0.120094,NA,NA,NA,NA,NA,NA,19326,19352.2,-0.0041,NA,NA,NA
"S_20_03592","ddRADseq","SAMN36656910",NA,NA,"F",3,"FRB","Iqaluit",NA,NA,1992,8,25,"HBSC",NA,0.042246,0.473504,0.383012,0.034859,0.066379,NA,NA,NA,NA,NA,NA,19475,19448.5,0.00412,NA,NA,NA
"S_20_03598","ddRADseq","SAMN36656913",NA,NA,"M",19,"FRB","Iqaluit",NA,NA,1992,7,3,"HBSC",NA,0.01993,0.517597,0.330542,0.047989,0.083942,NA,NA,NA,NA,NA,NA,19372,19450.1,-0.01217,NA,NA,NA
"S_20_03605","ddRADseq","SAMN36656917",NA,NA,NA,27,"FRB","Iqaluit",NA,NA,1992,6,5,"HBSC",NA,0.05396,0.494735,0.301258,0.079299,0.070748,NA,NA,NA,NA,NA,NA,18299,18510.8,-0.03528,NA,NA,NA
"S_20_03606","ddRADseq","SAMN36656918",NA,NA,NA,48,"FRB","Iqaluit",NA,NA,1992,6,14,"HBSC",NA,0.058287,0.516026,0.275887,0.079067,0.070733,NA,NA,NA,NA,NA,NA,19146,19083,0.01006,NA,NA,NA
"S_20_03613","ddRADseq","SAMN36656921",NA,NA,"M",19,"FRB","Iqaluit",NA,NA,1992,6,5,"HBSC",NA,0.046889,0.575593,0.27112,0.021786,0.084612,NA,NA,NA,NA,NA,NA,19341,19447.1,-0.01654,NA,NA,NA
"S_20_03614","ddRADseq","SAMN36656922",NA,NA,"M",27,"FRB","Iqaluit",NA,NA,1992,6,9,"HBSC",NA,0.020421,0.634021,0.292865,0.024782,0.027912,NA,NA,NA,NA,NA,NA,19249,19238.7,0.00163,NA,NA,NA
"S_20_03623","ddRADseq","SAMN36656925",NA,NA,NA,15,"FRB","Iqaluit",NA,NA,1992,6,4,"HBSC",NA,0.096212,0.541858,0.328349,0.00001,0.033571,NA,NA,NA,NA,NA,NA,18655,18386.9,0.04531,NA,NA,NA
"S_20_03630","ddRADseq","SAMN36656930",NA,NA,"F",57,"FRB","Iqaluit",NA,NA,1991,7,7,"HBSC",NA,0.044451,0.52855,0.236426,0.093765,0.096808,NA,NA,NA,NA,NA,NA,19225,19376.9,-0.02379,NA,NA,NA
"S_20_03631","ddRADseq","SAMN36656931",NA,NA,"F",22,"FRB","Iqaluit",NA,NA,1992,7,3,"HBSC",NA,0.060774,0.473214,0.316097,0.039451,0.110464,NA,NA,NA,NA,NA,NA,19129,19313.7,-0.02903,NA,NA,NA
"S_20_03632","ddRADseq","SAMN36656932",NA,NA,"F",34,"FRB","Iqaluit",62.867372,-67.268973,1992,6,19,"CS",NA,0.004108,0.00001,0.995862,0.00001,0.00001,NA,NA,NA,NA,NA,NA,18881,18505.6,0.06256,NA,NA,NA
"S_20_00646_rep","ddRADseq","SAMN36656157",NA,NA,"M",35,"UNG","Anse_Inussujuaq_Misaqvik",59.99425,-70.41867,2001,7,20,"HBSC",NA,0.062607,0.504256,0.283647,0.022842,0.126648,NA,NA,NA,NA,NA,NA,19171,19287.2,-0.01829,NA,NA,NA
"S_20_00647_rep","ddRADseq","SAMN36656158",NA,NA,"M",21,"UNG","Anse_Inussujuaq_Misaqvik",60.00265,-70.41779,2001,7,19,"HBSC",NA,0.071135,0.543838,0.31672,0.032094,0.036214,NA,NA,NA,NA,NA,NA,18954,18836.7,0.0191,NA,NA,NA
"S_20_00649","ddRADseq","SAMN36656159",NA,NA,"M",NA,"UNG","Aupaluk",59.49623,-69.72468,2001,7,5,"HBSC",NA,0.013748,0.578704,0.240444,0.045723,0.121381,NA,NA,NA,NA,NA,NA,19201,19459.1,-0.0402,NA,NA,NA
"S_20_00650","ddRADseq","SAMN36656160",NA,NA,"F",29,"UNG","Aupaluk",59.50397,-69.69681,2001,7,5,"HBSC",NA,0.05599,0.508279,0.241128,0.147854,0.046748,NA,NA,NA,NA,NA,NA,19525,19308.2,0.03409,NA,NA,NA
"S_20_00849_rep","ddRADseq","SAMN36656294",NA,NA,"M",28,"UNG","Anse_Inussujuaq_Misaqvik",59.99757,-70.40828,2001,7,20,"HBSC",NA,0.058537,0.623821,0.235895,0.010053,0.071694,NA,NA,NA,NA,NA,NA,19436,19539.3,-0.016,NA,NA,NA
"S_20_00851_rep","ddRADseq","SAMN36656295",NA,NA,"F",12,"UNG","Kangirsuk",60.01,-70.01,2001,6,12,"HBSC",NA,0.03145,0.601121,0.256885,0.073085,0.037459,NA,NA,NA,NA,NA,NA,19308,19412.7,-0.0163,NA,NA,NA
"S_20_00852_rep","ddRADseq","SAMN36656296",NA,NA,"F",16,"UNG","Kangirsuk",60.00668,-70.01708,2001,6,12,"HBSC",NA,0.076583,0.576586,0.225603,0.075506,0.045722,NA,NA,NA,NA,NA,NA,19334,19264.2,0.01101,NA,NA,NA
"S_20_00853","ddRADseq","SAMN36656297",NA,NA,"F",27,"UNG","Tasiujaq",58.74193,-69.90203,2001,7,20,"HBSC",NA,0.075146,0.598732,0.209476,0.063607,0.05304,NA,NA,NA,NA,NA,NA,19354,19347.7,0.001,NA,NA,NA
"S_20_00854_rep","ddRADseq","SAMN36656298",NA,NA,"F",15,"UNG","Tasiujaq",58.71336,-69.86744,2001,7,18,"HBSC",NA,0.056829,0.604748,0.111146,0.047848,0.17943,NA,NA,NA,NA,NA,NA,19521,19542.6,-0.00334,NA,NA,NA
"S_20_00855","ddRADseq","SAMN36656299",NA,NA,"M",4,"UNG","Tasiujaq",58.70659,-69.91331,2001,7,22,"HBSC",NA,0.040352,0.569958,0.260856,0.07721,0.051623,NA,NA,NA,NA,NA,NA,19238,19227.5,0.00166,NA,NA,NA
"S_20_00856","ddRADseq","SAMN36656300",NA,NA,"M",NA,"UNG","Tasiujaq",58.71862,-69.90128,2001,7,16,"HBSC",NA,0.022377,0.521771,0.317122,0.059827,0.078903,NA,NA,NA,NA,NA,NA,18773,19003.7,-0.03701,NA,NA,NA
"S_20_00857_rep","ddRADseq","SAMN36656301",NA,NA,"M",NA,"UNG","Dry_Bay",58.37181,-68.201,2001,7,19,"HBSC",NA,0.043625,0.630051,0.25345,0.058106,0.014767,NA,NA,NA,NA,NA,NA,19730,19531.2,0.03081,NA,NA,NA
"S_20_00916_rep","ddRADseq","SAMN36656334",NA,NA,"M",33,"UNG","Kangirsuk",60.10333333,-69.81333333,2003,6,19,"HBSC",NA,0.023364,0.596618,0.159067,0.073921,0.147031,NA,NA,NA,NA,NA,NA,19378,19540.3,-0.02514,NA,NA,NA
"S_20_00917","ddRADseq","SAMN36656335",NA,NA,"M",27,"UNG","Kangirsuk",60.10333333,-69.81333333,2003,6,19,"HBSC",NA,0.015966,0.512869,0.297563,0.073284,0.100318,NA,NA,NA,NA,NA,NA,19306,19536,-0.03564,NA,NA,NA
"S_20_00918_rep","ddRADseq","SAMN36656336",NA,NA,"F",15,"UNG","Kangirsuk",60.10333333,-69.81333333,2003,6,19,"HBSC",NA,0.029357,0.621013,0.252224,0.036689,0.060717,NA,NA,NA,NA,NA,NA,19157,19443.9,-0.04475,NA,NA,NA
"S_20_00921_rep","ddRADseq","SAMN36656338",NA,NA,"M",26,"UNG","Kangirsuk",60.10333333,-69.81333333,2003,6,19,"HBSC",NA,0.028725,0.537875,0.326892,0.019331,0.087176,NA,NA,NA,NA,NA,NA,19081,19030.3,0.00812,NA,NA,NA
"S_20_01002","ddRADseq","SAMN36656384",NA,NA,"M",6,"UNG","Kangirsuk",NA,NA,2003,6,15,"HBSC",NA,0.042341,0.48872,0.309279,0.084049,0.075611,NA,NA,NA,NA,NA,NA,18750,19069.8,-0.05107,NA,NA,NA
"S_20_01012_rep","ddRADseq","SAMN36656389",NA,NA,"F",26,"UNG","Tasiujaq",58.69638889,-69.93,2003,6,30,"HBSC",NA,0.045487,0.611315,0.181422,0.07722,0.084556,NA,NA,NA,NA,NA,NA,19366,19450.4,-0.01315,NA,NA,NA
"S_20_01013_rep","ddRADseq","SAMN36656390",NA,NA,"F",21,"UNG","Tasiujaq",58.69638889,-69.93,2003,6,30,"HBSC",NA,0.068667,0.521816,0.259204,0.083388,0.066925,NA,NA,NA,NA,NA,NA,19358,19203.4,0.02448,NA,NA,NA
"S_20_01014","ddRADseq","SAMN36656391",NA,NA,"M",35,"UNG","Cap_Qalirusiq",58.95277778,-69.69472222,2003,8,2,"HBSC",NA,0.027747,0.563733,0.3501,0.012627,0.045793,NA,NA,NA,NA,NA,NA,19511,19532.2,-0.00329,NA,NA,NA
"S_20_01018_rep","ddRADseq","SAMN36656394",NA,NA,"M",23,"UNG","Kuujjuaq",58.10722222,-68.41166667,2003,6,29,"HBSC",NA,0.052102,0.633261,0.210876,0.058397,0.045365,NA,NA,NA,NA,NA,NA,19431,19529.2,-0.01523,NA,NA,NA
"S_20_01178","lcWGS","SAMN36656477","OQ554038","Clade D","F",28,"UNG","Leaf_Bay",NA,NA,2019,7,26,NA,"HBSC",NA,NA,NA,NA,NA,0.568438,0.020086,0.00001,0.097113,0.261705,0.052648,NA,NA,NA,626236,616110.3,0.05553
"S_20_01179","lcWGS","SAMN36656478","OQ554039","Clade D","M",7,"UNG","Leaf_Bay",NA,NA,2019,8,14,NA,"HBSC",NA,NA,NA,NA,NA,0.536719,0.015927,0.041308,0.088222,0.269745,0.048078,NA,NA,NA,637259,634142.3,0.01663
"S_20_01180","lcWGS","SAMN36656479","OQ554040","Clade C","F",19,"UNG","Cap_Qalirusiq",NA,NA,2019,7,26,NA,"HBSC",NA,NA,NA,NA,NA,0.586543,0.023854,0.00001,0.1223,0.244546,0.022747,NA,NA,NA,635677,625788.6,0.05341
"S_20_01874","ddRADseq","SAMN36656642",NA,NA,"M",NA,"UNG","Baie_Ungavatuaq",58.629166,-69.79805,1994,8,16,"HBSC",NA,0.039422,0.435322,0.365024,0.019833,0.140398,NA,NA,NA,NA,NA,NA,19188,18892.8,0.04789,NA,NA,NA
"S_20_01878","ddRADseq","SAMN36656643",NA,NA,"F",NA,"UNG","Baie_Ungavatuaq",58.629166,-69.79805,1994,8,16,"HBSC",NA,0.022734,0.635285,0.28364,0.058331,0.00001,NA,NA,NA,NA,NA,NA,19262,19483.8,-0.03442,NA,NA,NA
"S_20_01896","ddRADseq","SAMN36656647",NA,NA,"M",NA,"UNG","Aupaluk",59.45833333,-69.80555556,1999,7,21,"HBSC",NA,0.065768,0.519722,0.267511,0.029839,0.11716,NA,NA,NA,NA,NA,NA,19330,19537.9,-0.03221,NA,NA,NA
"S_20_01904","ddRADseq","SAMN36656650",NA,NA,"F",NA,"UNG","Aupaluk",59.45833333,-69.80555556,1999,7,2,"HBSC",NA,0.054206,0.582309,0.192628,0.04294,0.127917,NA,NA,NA,NA,NA,NA,18999,19334.3,-0.05262,NA,NA,NA
"S_20_01906","ddRADseq","SAMN36656651",NA,NA,"M",NA,"UNG","Aupaluk",59.45833333,-69.80555556,1999,7,15,"HBSC",NA,0.043552,0.608616,0.213821,0.044083,0.089929,NA,NA,NA,NA,NA,NA,19393,19529.5,-0.02116,NA,NA,NA
"S_20_01933","ddRADseq","SAMN36656653",NA,NA,"M",NA,"UNG","Aupaluk",59.45833333,-69.80555556,1999,7,2,"HBSC",NA,0.026384,0.660401,0.211609,0.017174,0.084433,NA,NA,NA,NA,NA,NA,19222,19545.8,-0.05014,NA,NA,NA
"S_20_01938","ddRADseq","SAMN36656655",NA,NA,"M",NA,"UNG","Tasiujaq",58.81388889,-70.05,1999,7,15,"HBSC",NA,0.044196,0.585373,0.261003,0.07455,0.034878,NA,NA,NA,NA,NA,NA,19273,19144,0.02052,NA,NA,NA
"S_20_01939","ddRADseq","SAMN36656656",NA,NA,"F",NA,"UNG","Tasiujaq",58.81388889,-70.05,1999,7,28,"HBSC",NA,0.031493,0.554454,0.247092,0.070148,0.096813,NA,NA,NA,NA,NA,NA,19364,19482.8,-0.01846,NA,NA,NA
"S_20_01942","ddRADseq","SAMN36656657",NA,NA,"M",NA,"UNG","Tasiujaq",58.875,-70.14166667,1999,7,27,"HBSC",NA,0.034593,0.621079,0.264944,0.013781,0.065602,NA,NA,NA,NA,NA,NA,19438,19530,-0.01426,NA,NA,NA
"S_20_01985","ddRADseq","SAMN36656663",NA,NA,"F",NA,"UNG","Tasiujaq",58.696,-69.93,2010,7,12,"HBSC",NA,0.07317,0.566659,0.269024,0.065806,0.025341,NA,NA,NA,NA,NA,NA,18928,18744.4,0.03007,NA,NA,NA
"S_20_01986","ddRADseq","SAMN36656664",NA,NA,"F",NA,"UNG","Tasiujaq",58.696,-69.93,2010,8,12,"HBSC",NA,0.045208,0.511832,0.31799,0.004681,0.120288,NA,NA,NA,NA,NA,NA,19337,19543.9,-0.03205,NA,NA,NA
"S_20_01991","ddRADseq","SAMN36656665",NA,NA,"F",NA,"UNG","Kangiqsualujjuaq",NA,NA,2010,8,16,"HBSC",NA,0.087874,0.533508,0.347701,0.00001,0.030907,NA,NA,NA,NA,NA,NA,19168,18933.6,0.03789,NA,NA,NA
"S_20_02109","ddRADseq","SAMN36656679",NA,NA,"M",NA,"UNG","Tasiujaq",NA,NA,2018,7,14,"HBSC",NA,0.025683,0.572845,0.228304,0.122288,0.05088,NA,NA,NA,NA,NA,NA,19369,19419.8,-0.00793,NA,NA,NA
"S_20_02110","ddRADseq","SAMN36656680",NA,NA,"M",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,7,1,"HBSC",NA,0.104318,0.540549,0.20771,0.075788,0.071635,NA,NA,NA,NA,NA,NA,18922,18696.9,0.03705,NA,NA,NA
"S_20_02115","ddRADseq","SAMN36656681",NA,NA,"F",NA,"UNG","Islands_Pakkiviit",58.26,-68.269,2018,7,22,"HBSC",NA,0.122032,0.542676,0.313413,0.021869,0.00001,NA,NA,NA,NA,NA,NA,18821,18558.6,0.04351,NA,NA,NA
"S_20_02182","ddRADseq","SAMN36656690",NA,NA,"M",NA,"UNG","Pointe_Tikiraq",60.103,-69.813,2002,6,28,"HBSC",NA,0.053932,0.566693,0.185974,0.070054,0.123347,NA,NA,NA,NA,NA,NA,19456,19526.2,-0.01088,NA,NA,NA
"S_20_02255","ddRADseq","SAMN36656697",NA,NA,"F",NA,"UNG","Cap_Qalirusiq",58.953,-69.695,2015,7,11,"HBSC",NA,0.012874,0.714693,0.215574,0.056849,0.00001,NA,NA,NA,NA,NA,NA,19361,19538,-0.02742,NA,NA,NA
"S_20_02256","ddRADseq","SAMN36656698",NA,NA,"F",NA,"UNG","Tasiujaq",58.696,-69.93,2015,7,27,"HBSC",NA,0.041257,0.575715,0.22821,0.034212,0.120606,NA,NA,NA,NA,NA,NA,19080,19448.5,-0.05744,NA,NA,NA
"S_20_02257","ddRADseq","SAMN36656699",NA,NA,"F",NA,"UNG","Cap_Qalirusiq",58.953,-69.695,2015,7,11,"HBSC",NA,0.115713,0.552518,0.281468,0.050291,0.00001,NA,NA,NA,NA,NA,NA,18847,18453,0.06618,NA,NA,NA
"S_20_02258","ddRADseq","SAMN36656700",NA,NA,"F",NA,"UNG","Baie_Ungavatuaq",58.629,-69.798,2015,7,4,"HBSC",NA,0.063049,0.606362,0.166267,0.071662,0.09266,NA,NA,NA,NA,NA,NA,19330,19527.4,-0.03059,NA,NA,NA
"S_20_02261","ddRADseq","SAMN36656701",NA,NA,"M",NA,"UNG","Pointe_Tikiraq",60.103,-69.813,2015,6,26,"HBSC",NA,0.00001,0.572256,0.182562,0.1,0.145172,NA,NA,NA,NA,NA,NA,19088,19456.1,-0.05737,NA,NA,NA
"S_20_02262","ddRADseq","SAMN36656702",NA,NA,"M",NA,"UNG","Pointe_Umiannguaq",60,-70.016,2015,7,3,"HBSC",NA,0.021515,0.564056,0.304123,0.00001,0.110297,NA,NA,NA,NA,NA,NA,19150,19238.1,-0.01392,NA,NA,NA
"S_20_02350","ddRADseq","SAMN36656709",NA,NA,"F",NA,"UNG","Baie_Ungavatuaq",58.629,-69.798,2018,7,20,"HBSC",NA,0.032523,0.617719,0.287506,0.006391,0.055861,NA,NA,NA,NA,NA,NA,19389,19539.9,-0.02338,NA,NA,NA
"S_20_02352","ddRADseq","SAMN36656710",NA,NA,"F",NA,"UNG","Aupaluk",NA,NA,2018,7,17,"HBSC",NA,0.029081,0.611481,0.271886,0.024386,0.063167,NA,NA,NA,NA,NA,NA,19256,19506.8,-0.03892,NA,NA,NA
"S_20_02354","ddRADseq","SAMN36656712",NA,NA,"M",NA,"UNG","Kangirsuk",NA,NA,2018,6,28,"HBSC",NA,0.049203,0.616449,0.241972,0.062158,0.030218,NA,NA,NA,NA,NA,NA,19395,19520.3,-0.01943,NA,NA,NA
"S_20_02355","ddRADseq","SAMN36656713",NA,NA,"M",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,7,9,"HBSC",NA,0.032957,0.613491,0.251855,0.041332,0.060365,NA,NA,NA,NA,NA,NA,19321,19540.8,-0.03407,NA,NA,NA
"S_20_02364","ddRADseq","SAMN36656715",NA,NA,"M",NA,"UNG","Tasiujaq",NA,NA,2018,7,11,"HBSC",NA,0.056506,0.619464,0.170109,0.095477,0.058445,NA,NA,NA,NA,NA,NA,19434,19522.5,-0.01373,NA,NA,NA
"S_20_02365","ddRADseq","SAMN36656716",NA,NA,"M",NA,"UNG","Aupaluk",NA,NA,2018,7,7,"HBSC",NA,0.084737,0.595003,0.213748,0.00001,0.106503,NA,NA,NA,NA,NA,NA,19301,19329.4,-0.00445,NA,NA,NA
"S_20_02380","ddRADseq","SAMN36656720",NA,NA,"M",NA,"UNG","Tasiujaq",58.985,-69.826,2018,7,10,"HBSC",NA,0.037168,0.524476,0.290926,0.070504,0.076925,NA,NA,NA,NA,NA,NA,19134,19115.3,0.00298,NA,NA,NA
"S_20_02383","ddRADseq","SAMN36656721",NA,NA,"M",NA,"UNG","Tasiujaq",58.952,-69.694,2018,7,10,"HBSC",NA,0.055648,0.586041,0.275253,0.061335,0.021723,NA,NA,NA,NA,NA,NA,19219,19244.5,-0.00404,NA,NA,NA
"S_20_02385","ddRADseq","SAMN36656722",NA,NA,"F",NA,"UNG","Cap_Qalirusiq",58.952,-69.694,2018,7,14,"HBSC",NA,0.065253,0.611248,0.203116,0.063514,0.056868,NA,NA,NA,NA,NA,NA,19240,19516.2,-0.04285,NA,NA,NA
"S_20_02386","ddRADseq","SAMN36656723",NA,NA,"M",NA,"UNG","Tasiujaq",58.73,-69.838,2018,7,7,"HBSC",NA,0.034091,0.561762,0.22467,0.066208,0.11327,NA,NA,NA,NA,NA,NA,19256,19206.9,0.00776,NA,NA,NA
"S_20_02387","ddRADseq","SAMN36656724",NA,NA,"F",NA,"UNG","Cap_Qalirusiq",58.952,-69.694,2018,7,9,"HBSC",NA,0.023468,0.608926,0.298587,0.032671,0.036348,NA,NA,NA,NA,NA,NA,19251,19487.5,-0.03676,NA,NA,NA
"S_20_02388","ddRADseq","SAMN36656725",NA,NA,"F",NA,"UNG","Tasiujaq",NA,NA,2018,7,11,"HBSC",NA,0.058162,0.587816,0.21985,0.085787,0.048385,NA,NA,NA,NA,NA,NA,19271,19316.9,-0.00722,NA,NA,NA
"S_20_02389","ddRADseq","SAMN36656726",NA,NA,"F",NA,"UNG","Cap_Qalirusiq",58.952,-69.694,2018,7,10,"HBSC",NA,0.112883,0.506356,0.253423,0.087215,0.040124,NA,NA,NA,NA,NA,NA,18689,18352,0.05699,NA,NA,NA
"S_20_02390","ddRADseq","SAMN36656727",NA,NA,"F",NA,"UNG","Cap_Qalirusiq",58.952,-69.694,2018,7,13,"HBSC",NA,0.01528,0.638047,0.281165,0.065498,0.00001,NA,NA,NA,NA,NA,NA,19197,19453.9,-0.04002,NA,NA,NA
"S_20_02391","ddRADseq","SAMN36656728",NA,NA,"F",NA,"UNG","Aupaluk",NA,NA,2018,7,7,"HBSC",NA,0.058404,0.595985,0.186963,0.08752,0.071127,NA,NA,NA,NA,NA,NA,19380,19543.5,-0.02532,NA,NA,NA
"S_20_02392","ddRADseq","SAMN36656729",NA,NA,"M",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,7,6,"HBSC",NA,0.005447,0.642998,0.188192,0.101755,0.061607,NA,NA,NA,NA,NA,NA,19183,19460,-0.04315,NA,NA,NA
"S_20_02393","ddRADseq","SAMN36656730",NA,NA,"F",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,7,6,"HBSC",NA,0.046815,0.5594,0.272699,0.048109,0.072978,NA,NA,NA,NA,NA,NA,19418,19499.7,-0.01269,NA,NA,NA
"S_20_02394","ddRADseq","SAMN36656731",NA,NA,"M",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,7,2,"HBSC",NA,0.054592,0.569196,0.236385,0.070121,0.069706,NA,NA,NA,NA,NA,NA,19327,19326.4,0.00009,NA,NA,NA
"S_20_02582","ddRADseq","SAMN36656735",NA,NA,"M",NA,"UNG","Aupaluk",59.345,-69.695,2017,7,23,"HBSC",NA,0.044441,0.575281,0.194406,0.061653,0.12422,NA,NA,NA,NA,NA,NA,19210,19351.3,-0.02217,NA,NA,NA
"S_20_02591","ddRADseq","SAMN36656736",NA,NA,"F",NA,"UNG","Tasiujaq",58.79,-69.652,2017,8,5,"HBSC",NA,0.048485,0.541373,0.283846,0.060237,0.06606,NA,NA,NA,NA,NA,NA,19356,19523.3,-0.02595,NA,NA,NA
"S_20_02608","ddRADseq","SAMN36656737",NA,NA,"M",NA,"UNG","Kuujjuaq",58.15,-68.303,2017,7,2,"HBSC",NA,0.012541,0.625784,0.308201,0.032418,0.021056,NA,NA,NA,NA,NA,NA,19151,19465.2,-0.04891,NA,NA,NA
"S_20_02609","ddRADseq","SAMN36656738",NA,NA,"M",NA,"UNG","Tasiujaq",58.629,-69.798,2017,7,4,"HBSC",NA,0.021589,0.611162,0.246332,0.041068,0.079849,NA,NA,NA,NA,NA,NA,19295,19505.1,-0.03262,NA,NA,NA
"S_20_02610","ddRADseq","SAMN36656739",NA,NA,"M",NA,"UNG","Tasiujaq",58.777,-70.134,2017,9,8,"HBSC",NA,0.037705,0.624306,0.214052,0.040186,0.083752,NA,NA,NA,NA,NA,NA,19241,19257,-0.00253,NA,NA,NA
"S_20_02611","ddRADseq","SAMN36656740",NA,NA,"M",NA,"UNG","Tasiujaq",58.73,-69.838,2017,6,29,"HBSC",NA,0.05949,0.542484,0.282253,0.039689,0.076084,NA,NA,NA,NA,NA,NA,19289,19499.7,-0.03274,NA,NA,NA
"S_20_02612","ddRADseq","SAMN36656741",NA,NA,"F",NA,"UNG","Tasiujaq",58.629,-69.798,2017,7,12,"HBSC",NA,0.071721,0.584164,0.179748,0.035169,0.129197,NA,NA,NA,NA,NA,NA,19364,19516.6,-0.02367,NA,NA,NA
"S_20_02633","ddRADseq","SAMN36656742",NA,NA,"F",NA,"UNG","Baie_Ungavatuaq",58.699,-69.798,2016,7,20,"HBSC",NA,0.075772,0.65896,0.217919,0.02313,0.024218,NA,NA,NA,NA,NA,NA,19262,19376.6,-0.01793,NA,NA,NA
"S_20_02634","ddRADseq","SAMN36656743",NA,NA,"M",NA,"UNG","Tasiujaq",58.656,-69.647,2016,7,12,"HBSC",NA,0.051967,0.560745,0.250184,0.048049,0.089054,NA,NA,NA,NA,NA,NA,19280,19533,-0.03922,NA,NA,NA
"S_20_02635","ddRADseq","SAMN36656744",NA,NA,"F",NA,"UNG","Baie_Ungavatuaq",58.699,-69.798,2016,7,27,"HBSC",NA,0.028029,0.504954,0.345907,0.050127,0.070983,NA,NA,NA,NA,NA,NA,19162,19104.2,0.0092,NA,NA,NA
"S_20_02636","ddRADseq","SAMN36656745",NA,NA,"M",NA,"UNG","Tasiujaq",58.656,-69.647,2016,7,12,"HBSC",NA,0.032443,0.616243,0.239898,0.064871,0.046545,NA,NA,NA,NA,NA,NA,19165,19522.2,-0.05541,NA,NA,NA
"S_20_02714","ddRADseq","SAMN36656748",NA,NA,"M",NA,"UNG","Kangiqsualujjuaq",58.685,-65.954,2007,7,23,"HBSC",NA,0.078094,0.488646,0.260348,0.089755,0.083157,NA,NA,NA,NA,NA,NA,18822,18481,0.05691,NA,NA,NA
"S_20_02715","ddRADseq","SAMN36656749",NA,NA,"M",NA,"UNG","Kangiqsualujjuaq",58.685,-65.954,2007,7,22,"HBSC",NA,0.053956,0.569286,0.224047,0.017126,0.135586,NA,NA,NA,NA,NA,NA,19336,19550.6,-0.03323,NA,NA,NA
"S_20_02726","ddRADseq","SAMN36656751",NA,NA,"M",NA,"UNG","Baie_Ungavatuaq",58.629,-69.798,2007,7,17,"HBSC",NA,0.039914,0.595037,0.239069,0.024564,0.101416,NA,NA,NA,NA,NA,NA,18917,19106.7,-0.03024,NA,NA,NA
"S_20_02727","ddRADseq","SAMN36656752",NA,NA,"F",24,"UNG","Pointe_Tikiraq",60.103,-69.813,2007,6,22,"HBSC",NA,0.045086,0.603929,0.24131,0.039901,0.069774,NA,NA,NA,NA,NA,NA,19313,19547.5,-0.03632,NA,NA,NA
"S_20_02728","ddRADseq","SAMN36656753",NA,NA,"M",9,"UNG","Pointe_Tikiraq",60.103,-69.813,2007,6,22,"HBSC",NA,0.062561,0.485991,0.309129,0.047568,0.094751,NA,NA,NA,NA,NA,NA,19132,19282.9,-0.02376,NA,NA,NA
"S_20_02908","ddRADseq","SAMN36656766",NA,NA,"M",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,7,7,"HBSC",NA,0.024254,0.645503,0.231561,0.05601,0.042672,NA,NA,NA,NA,NA,NA,19154,19229,-0.01185,NA,NA,NA
"S_20_02910","ddRADseq","SAMN36656767",NA,NA,"F",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,7,2,"HBSC",NA,0.04555,0.675791,0.244311,0.02095,0.013398,NA,NA,NA,NA,NA,NA,19515,19530.2,-0.00236,NA,NA,NA
"S_20_02911","ddRADseq","SAMN36656768",NA,NA,"M",NA,"UNG","Island_Qulluvik",NA,NA,2018,6,29,"HBSC",NA,0.110076,0.555628,0.235381,0.052431,0.046483,NA,NA,NA,NA,NA,NA,18966,18838.5,0.02074,NA,NA,NA
"S_20_02912","ddRADseq","SAMN36656769",NA,NA,"M",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,6,24,"HBSC",NA,0.076756,0.536002,0.299843,0.004475,0.082926,NA,NA,NA,NA,NA,NA,19274,18894.8,0.06144,NA,NA,NA
"S_20_02916","ddRADseq","SAMN36656770",NA,NA,"M",NA,"UNG","Island_Qulluvik",NA,NA,2018,6,29,"HBSC",NA,0.0242,0.669962,0.224444,0.059569,0.021826,NA,NA,NA,NA,NA,NA,19277,19451.5,-0.02719,NA,NA,NA
"S_20_02917","ddRADseq","SAMN36656771",NA,NA,"M",NA,"UNG","Island_Qulluvik",60.159,-69.451,2018,6,24,"HBSC",NA,0.02775,0.542973,0.238248,0.06188,0.129149,NA,NA,NA,NA,NA,NA,19296,19416.9,-0.01888,NA,NA,NA
