"ID_GQ","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","K","ID_rcpt","Region1","Location","Year","Month","Day","Community","Haplo"
"S_20_00813",0.821674,0.178326,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARNR_03_05","SWH","Nelson_River",2003,8,5,"Churchill","HL015"
"S_20_00814",0.805776,0.194224,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_04","SHS","Quaqtaq",2001,10,25,"Quaqtaq","HL048"
"S_20_00816",0.815024,0.184976,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_06","SHS","Quaqtaq",2001,10,27,"Quaqtaq","HL047"
"S_20_00817",0.826216,0.173784,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_07","SHS","Quaqtaq",2001,10,26,"Quaqtaq","HL016"
"S_20_00818",0.782439,0.217561,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_08","SHS","Quaqtaq",2001,10,26,"Quaqtaq","HL003"
"S_20_00820",0.810951,0.189049,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_20","SHS","Quaqtaq",2001,11,2,"Quaqtaq","HL003"
"S_20_00822",0.787582,0.212418,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_22","SHS","Quaqtaq",2001,11,2,"Quaqtaq","HL003"
"S_20_00828",0.824814,0.175186,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1028","NWH","Chesterfield_Inlet",1999,9,18,"Chesterfield Inlet","HL012"
"S_20_00829",0.801663,0.198337,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1025","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL003"
"S_20_00830",0.824688,0.175312,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1026","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL003"
"S_20_00831",0.794116,0.205884,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1009","NWH","Chesterfield_Inlet",1999,9,18,"Chesterfield Inlet","HL003"
"S_20_00832",0.792842,0.207158,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1004","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL003"
"S_20_00833",0.807014,0.192986,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1001","NWH","Chesterfield_Inlet",1999,NA,NA,"Chesterfield Inlet","HL019"
"S_20_00834",0.804261,0.195739,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1003","NWH","Chesterfield_Inlet",1999,NA,NA,"Chesterfield Inlet","HL003"
"S_20_00835_rep_1",0.711968,0.288032,NA,NA,NA,NA,NA,NA,NA,NA,2,"NA99_DL_00_181","SEH","Nastapoka_River",1999,NA,NA,NA,"HL009"
"S_20_00836",0.792422,0.207578,NA,NA,NA,NA,NA,NA,NA,NA,2,"NA99_DL_00_184","SEH","Nastapoka_River",1999,NA,NA,NA,"HL009"
"S_20_00849_rep",0.805691,0.194309,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3101","UNG","Anse_Inussujuaq_Misaqvik",2001,7,20,"Kangirsuk","HL011"
"S_20_00851_rep",0.824201,0.175799,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3103","UNG","Kangirsuk",2001,6,12,"Kangirsuk","HL003"
"S_20_00852_rep",0.785887,0.214113,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3104","UNG","Kangirsuk",2001,6,12,"Kangirsuk","HL001"
"S_20_00853",0.789917,0.210083,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3261","UNG","Tasiujaq",2001,7,20,"Tasiujaq","HL003"
"S_20_00854_rep",0.80896,0.19104,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3263","UNG","Tasiujaq",2001,7,18,"Tasiujaq","HL010"
"S_20_00855",0.813201,0.186799,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3265","UNG","Tasiujaq",2001,7,22,"Tasiujaq","HL003"
"S_20_00856",0.82216,0.17784,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3288","UNG","Tasiujaq",2001,7,16,"Kuujjuaq","HL003"
"S_20_00857_rep",0.815936,0.184064,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3297","UNG","Dry_Bay",2001,7,19,"Kuujjuaq","HL011"
"S_20_00860",0.778894,0.221106,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_00103","NEH","Akulivik",2001,10,9,"Akulivik","HL001"
"S_20_00861_rep",0.819708,0.180292,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_00104","NEH","Akulivik",2001,10,9,"Akulivik","HL001"
"S_20_00862_rep",0.812551,0.187449,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_00155","SEH","Kuujjuarapik",2001,6,13,"Kuujjuaraapik","HL049"
"S_20_00865",0.817783,0.182217,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_0060","SHS","Baie_Kuuttaap_Kangirsunga",2001,7,14,"Kangiqsujuaq","HL001"
"S_20_00866",0.797653,0.202347,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_0065","SHS","Salluit_Fjord",2001,6,26,"Salluit","HL001"
"S_20_00867",0.795812,0.204188,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3019","SHS","Cap_Uqammaq",2001,6,25,"Kangiqsujuaq","HL003"
"S_20_00868",0.834722,0.165278,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3029","SHS","Kangiqsujuaq",2001,7,30,"Kangiqsujuaq","HL003"
"S_20_00870",0.805251,0.194749,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3036","SHS","Kangiqsujuaq",2001,6,25,"Kangiqsujuaq","HL051"
"S_20_00871",0.797091,0.202909,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3040","SHS","Kangiqsujuaq",2001,7,16,"Kangiqsujuaq","HL001"
"S_20_00872",0.809837,0.190163,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_3046","SHS","Digges_Islands",2001,10,20,"Puvirnituq","HL003"
"S_20_00878",0.785673,0.214327,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_13","SHS","Digges_Islands",2001,10,23,"Ivujivik","HL003"
"S_20_00881",0.807502,0.192498,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_16","SHS","Digges_Islands",2001,10,26,"Ivujivik","HL001"
"S_20_00884",0.809245,0.190755,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQWW_01_19","SHS","Nuvuk_Islands",2001,10,8,"Ivujivik","HL001"
"S_20_00885",0.730248,0.269752,NA,NA,NA,NA,NA,NA,NA,NA,2,"DL_KUU04_1","SHS","Kangiqsujuaq",2004,7,12,"Kuujjuaq","HL001"
"S_20_00890",0.783475,0.216525,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6169","SHS","Baie_Qarliik",2004,7,2,"Salluit","HL003"
"S_20_00891",0.813422,0.186578,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6170","SHS","Salluit",2004,6,29,"Salluit","HL003"
"S_20_00892",0.827988,0.172012,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6173","SHS","Baie_Nanuttuvik",2004,7,30,"Salluit","HL003"
"S_20_00894",0.759261,0.240739,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6511","SHS","Ivujivik",2004,10,12,"Ivujivik","HL001"
"S_20_00895",0.791067,0.208933,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6513","SHS","Ivujivik",2004,10,19,"Ivujivik","HL022"
"S_20_00897",0.774379,0.225621,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6524","SHS","Baie_Nanuttuvik",2004,7,1,"Salluit","HL001"
"S_20_00898",0.795222,0.204778,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6525","SHS","Salluit",2004,7,1,"Salluit","HL053"
"S_20_00899",0.797013,0.202987,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6526","SHS","Falaise_Naujaat_Akulliq",2004,7,1,"Salluit","HL001"
"S_20_00901",0.750912,0.249088,NA,NA,NA,NA,NA,NA,NA,NA,2,"DL2003_S_17905","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,23,"DFO_MPO","HL001"
"S_20_00903",0.818438,0.181562,NA,NA,NA,NA,NA,NA,NA,NA,2,"DL2003_S_1855","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,27,"DFO_MPO","HL003"
"S_20_00904",0.790134,0.209866,NA,NA,NA,NA,NA,NA,NA,NA,2,"DL2003_S_5059","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,27,"DFO_MPO","HL003"
"S_20_00905",0.792438,0.207562,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5015","SHS","Falaise_Innijuaq",2003,6,28,"Salluit","HL011"
"S_20_00907",0.804048,0.195952,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5049","SHS","Pointe_Akulivik",2003,6,26,"Kangiqsujuaq","HL053"
"S_20_00908",0.804445,0.195555,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5051","SHS","Pointe_Akulivik",2003,6,27,"Kangiqsujuaq","HL001"
"S_20_00912",0.818642,0.181358,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5056","SHS","Kangiqsujuaq",2003,6,15,"Kangiqsujuaq","HL004"
"S_20_00913",0.790711,0.209289,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5057","SHS","Kangiqsujuaq",2003,7,10,"Kangiqsujuaq","HL012"
"S_20_00914",0.818106,0.181894,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5058","SHS","Kangiqsujuaq",2003,6,22,"Kangiqsujuaq","HL014"
"S_20_00915",0.726741,0.273259,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5108","SHS","Camp_Imilimmiut",2003,6,16,"Kangirsuk","HL001"
"S_20_00916_rep",0.83495,0.16505,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5112","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL001"
"S_20_00917",0.827609,0.172391,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5113","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL001"
"S_20_00918_rep",0.827176,0.172824,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5115","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL054"
"S_20_00920",0.784579,0.215421,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5118","SHS","Camp_Imilimmiut",2003,6,16,"Kangirsuk","HL001"
"S_20_00921_rep",0.817628,0.182372,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5120","UNG","Kangirsuk",2003,6,19,"Kangirsuk","HL008"
"S_20_00924",0.778225,0.221775,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_02_1177","NHB","Repulse_Bay",2002,8,3,"Naujaat","HL016"
"S_20_00925",0.789633,0.210367,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_02_1179","NHB","Repulse_Bay_Hurd Channel",2002,9,13,"Naujaat","HL001"
"S_20_00926",0.83799,0.16201,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_02_1186","NHB","Repulse_Bay_Lyon Inlet",2002,9,NA,"Naujaat","HL055"
"S_20_00927",0.812581,0.187419,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_02_1187","NHB","Repulse_Bay_Nauyad",2002,9,22,"Naujaat","HL003"
"S_20_00928",0.821117,0.178883,NA,NA,NA,NA,NA,NA,NA,NA,2,"FMMM_CH_009","NHB","Coral_Harbour",1993,7,26,"Coral Harbour","HL013"
"S_20_00929",0.8061,0.1939,NA,NA,NA,NA,NA,NA,NA,NA,2,"FMMM_CH_012","NHB","Coral_Harbour",1993,7,27,"Coral Harbour","HL009"
"S_20_00930",0.779879,0.220121,NA,NA,NA,NA,NA,NA,NA,NA,2,"FMMM_CH_017","NHB","Coral_Harbour",1993,7,26,"Coral Harbour","HL018"
"S_20_00943",0.787128,0.212872,NA,NA,NA,NA,NA,NA,NA,NA,2,"B96_253_COH","NHB","Coral_Harbour",1996,9,11,"Coral Harbour","HL012"
"S_20_00944",0.806965,0.193035,NA,NA,NA,NA,NA,NA,NA,NA,2,"B96_254_COH","NHB","Coral_Harbour",1996,9,25,"Coral Harbour","HL001"
"S_20_00945",0.752421,0.247579,NA,NA,NA,NA,NA,NA,NA,NA,2,"B96_255_COH","NHB","Coral_Harbour",1996,9,25,"Coral Harbour","HL003"
"S_20_00948",0.731603,0.268397,NA,NA,NA,NA,NA,NA,NA,NA,2,"B96_258_COH","NHB","Coral_Harbour",1996,9,16,"Coral Harbour","HL057"
"S_20_00951",0.745864,0.254136,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_01_1101","NHB","Repulse_Bay_White Island",2001,8,27,"Naujaat","HL019"
"S_20_00952",0.832848,0.167152,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_02_1162","NHB","Repulse_Bay",2002,9,22,"Naujaat","HL003"
"S_20_00954",0.811558,0.188442,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_01_1103","NHB","Repulse_Bay_White Island",2001,8,27,"Naujaat","HL020"
"S_20_00955",0.79008,0.20992,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_01_1116","NHB","Repulse_Bay_Near Tikiraq",2001,9,3,"Naujaat","HL060"
"S_20_00957",0.763537,0.236463,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_01_1146","NHB","Repulse_Bay",2001,9,20,"Naujaat","HL001"
"S_20_00959",0.805236,0.194764,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_02_1119","NHB","Repulse_Bay",2002,9,22,"Naujaat","HL003"
"S_20_00960",0.792024,0.207976,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6158","SHS","Quaqtaq",2004,11,1,"Quaqtaq","HL002"
"S_20_00961",0.777666,0.222334,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6165","SHS","Quaqtaq",2004,10,28,"Quaqtaq","HL001"
"S_20_00962",0.836185,0.163815,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6166","SHS","Baie_Qarliik",2004,6,5,"Salluit","HL003"
"S_20_00964",0.77971,0.22029,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6021","SHS","Kangiqsujuaq",2004,6,25,"Kangiqsujuaq","HL003"
"S_20_00965",0.781506,0.218494,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6024","SHS","Kangiqsujuaq",2004,6,24,"Kangiqsujuaq","HL003"
"S_20_00966",0.741808,0.258192,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6025","SHS","Kangiqsujuaq",2004,7,15,"Kangiqsujuaq","HL001"
"S_20_00967",0.748714,0.251286,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6029","SHS","Kangiqsujuaq",2004,7,16,"Kangiqsujuaq","HL053"
"S_20_00968",0.722494,0.277506,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6061","SHS","Ivujivik",2004,10,6,"Akulivik","HL003"
"S_20_00969",0.755049,0.244951,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6064","SHS","Ivujivik",2004,10,20,"Akulivik","HL001"
"S_20_00974",0.772616,0.227384,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6157","SHS","Quaqtaq",2004,10,28,"Quaqtaq","HL001"
"S_20_00975",0.733428,0.266572,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6007","SHS","Quaqtaq",2004,10,22,"Kuujjuaq","HL002"
"S_20_00976",0.748378,0.251622,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6009","SHS","Pointe_Naujaat",2004,6,15,"Quaqtaq","HL008"
"S_20_00977",0.842287,0.157713,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6011","SHS","Pointe_Naujaat",2004,6,15,"Quaqtaq","HL015"
"S_20_00978",0.762842,0.237158,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6013","SHS","Quaqtaq",2004,10,13,"Quaqtaq","HL049"
"S_20_00982",0.779882,0.220118,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5047","SHS","Kangiqsujuaq",2003,6,18,"Kangiqsujuaq","HL011"
"S_20_00983",0.768386,0.231614,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5048","SHS","Kangiqsujuaq",2003,6,29,"Kangiqsujuaq","HL003"
"S_20_00987",0.747543,0.252457,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_5196","SHS","Ivujivik",2004,7,2,"Akulivik","HL003"
"S_20_00988",0.767693,0.232307,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_5197","SHS","Ivujivik",2004,7,7,"Akulivik","HL003"
"S_20_00989",0.783542,0.216458,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6001","SHS","Quaqtaq",2004,10,18,"Quaqtaq","HL055"
"S_20_00990",0.803312,0.196688,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6004","SHS","Quaqtaq",2004,10,18,"Quaqtaq","HL049"
"S_20_00991",0.739626,0.260374,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ04_6006","SHS","Quaqtaq",2004,10,18,"Quaqtaq","HL049"
"S_20_00992",0.745881,0.254119,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5032","SHS","Nuvuk",2003,6,18,"Quaqtaq","HL008"
"S_20_00993",0.736504,0.263496,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5033","SHS","Nuvuk",2003,6,23,"Quaqtaq","HL008"
"S_20_00995",0.789816,0.210184,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5036","SHS","Pointe_Naujaat",2003,6,17,"Quaqtaq","HL003"
"S_20_00996",0.728093,0.271907,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5037","SHS","Pointe_Naujaat",2003,6,16,"Quaqtaq","HL014"
"S_20_00999",0.773066,0.226934,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5043","SHS","Pointe_Naujaat",2003,6,17,"Quaqtaq","HL001"
"S_20_01000",0.795256,0.204744,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5044","SHS","Pointe_Naujaat",2003,6,17,"Quaqtaq","HL001"
"S_20_01001",0.816997,0.183003,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5045","SHS","Kangiqsujuaq",2003,6,21,"Kangiqsujuaq","HL008"
"S_20_01002",0.802386,0.197614,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_4085","UNG","Kangirsuk",2003,6,15,"Kangirsuk","HL001"
"S_20_01003",0.78102,0.21898,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_4093","SHS","Tupirvikallak",2003,6,22,"Kangiqsujuaq","HL003"
"S_20_01004",0.774023,0.225977,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5000","SHS","Baie_Kangituuq",2003,6,8,"Ivujivik","HL001"
"S_20_01009",0.841349,0.158651,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5026","SHS","Nuvuk",2003,6,18,"Quaqtaq","HL003"
"S_20_01010",0.77688,0.22312,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5027","SHS","Nuvuk",2003,6,15,"Quaqtaq","HL003"
"S_20_01012_rep",0.816904,0.183096,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5136","UNG","Tasiujaq",2003,6,30,"Tasiujaq","HL053"
"S_20_01013_rep",0.787353,0.212647,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5140","UNG","Tasiujaq",2003,6,30,"Tasiujaq","HL003"
"S_20_01014",0.823533,0.176467,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5142","UNG","Cap_Qalirusiq",2003,8,2,"Tasiujaq","HL003"
"S_20_01016",0.836608,0.163392,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5200","SHS","Camp_Imilimmiut",2003,6,25,"Kuujjuaq","HL003"
"S_20_01017",0.759748,0.240252,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5201","SHS","Camp_Imilimmiut",2003,6,25,"Kuujjuaq","HL001"
"S_20_01018_rep",0.812157,0.187843,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5205","UNG","Kuujjuaq",2003,6,29,"Kuujjuaq","HL003"
"S_20_01019",0.828669,0.171331,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5206","NEH","Puvirnituq",2003,9,18,"Puvirnituq","HL001"
"S_20_01020",0.821828,0.178172,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_5216","SHS","Camp_Imilimmiut",2003,NA,NA,"Kuujjuaq","HL001"
"S_20_01021",0.812755,0.187245,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQDL_4041","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2002,7,24,"DFO_MPO","HL002"
"S_20_01022",0.765165,0.234835,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARHU97_062","NWH","Whale_Cove",1997,8,10,"Whale Cove","HL004"
"S_20_01023",0.751806,0.248194,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_00225","SHS","Quaqtaq",2003,7,29,"Tasiujaq","HL001"
"S_20_01025",0.786445,0.213555,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_00238","SHS","Quaqtaq",2003,NA,NA,"Tasiujaq","HL003"
"S_20_01026",0.796182,0.203818,NA,NA,NA,NA,NA,NA,NA,NA,2,"NQ03_00241","SHS","Camp_Imilimmiut",2003,6,17,"Tasiujaq","HL008"
"S_20_01028",0.82056,0.17944,NA,NA,NA,NA,NA,NA,NA,NA,2,"DL_5046","SHS","Kangiqsujuaq",2003,6,30,"Kangiqsujuaq","HL008"
"S_20_01029",0.748283,0.251717,NA,NA,NA,NA,NA,NA,NA,NA,2,"RB_B97_386","NHB","Repulse_Bay",1997,8,28,"Naujaat","HL003"
"S_20_01030",0.814857,0.185143,NA,NA,NA,NA,NA,NA,NA,NA,2,"RB_B97_390","NHB","Repulse_Bay",1997,8,23,"Naujaat","HL003"
"S_20_01031",0.694913,0.305087,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARRB_06_06","NHB","Repulse_Bay",2006,8,12,"Naujaat","HL001"
"S_20_01036",0.754941,0.245059,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCD_00_1056","NHS","Cape_Dorset",2000,11,4,"Cape Dorset/Kinngait","HL001"
"S_20_01038",0.808466,0.191534,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCD_00_1062","NHS","Cape_Dorset",2000,11,1,"Cape Dorset/Kinngait","HL011"
"S_20_01040",0.786281,0.213719,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCD_00_1066","NHS","Cape_Dorset",2000,10,31,"Cape Dorset/Kinngait","HL012"
"S_20_01042",0.799625,0.200375,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCD_1999_1013","NHS","Cape_Dorset_Pakituaq",1999,11,10,"Cape Dorset/Kinngait","HL001"
"S_20_01044",0.803662,0.196338,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_99_1002","NHB","Coral_Harbour",1999,NA,NA,"Coral Harbour","HL003"
"S_20_01045",0.714627,0.285373,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_99_1004","NHB","Coral_Harbour",1999,8,17,"Coral Harbour","HL025"
"S_20_01046",0.777398,0.222602,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_99_1007","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL001"
"S_20_01047",0.733592,0.266408,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_99_1008","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL055"
"S_20_01048",0.817094,0.182906,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_99_1012","NHB","Coral_Harbour",1999,8,17,"Coral Harbour","HL003"
"S_20_01049",0.790299,0.209701,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_99_1013","NHB","Coral_Harbour",1999,NA,NA,"Coral Harbour","HL001"
"S_20_01051",0.820397,0.179603,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_99_1023","NHB","Coral_Harbour",1999,8,16,"Coral Harbour","HL003"
"S_20_01061",0.811358,0.188642,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1050","NHB","Coral_Harbour_Nunaguluk",2000,9,2,"Coral Harbour","HL003"
"S_20_01062",0.793429,0.206571,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1053","NHB","Coral_Harbour_Snafu",2000,8,24,"Coral Harbour","HL044"
"S_20_01063",0.807271,0.192729,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1055","NHB","Coral_Harbour_Bear_Island",2000,8,25,"Coral Harbour","HL003"
"S_20_01065",0.791448,0.208552,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1057","NHB","Coral_Harbour",2000,8,24,"Coral Harbour","HL003"
"S_20_01066",0.746533,0.253467,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1058","NHB","Coral_Harbour",2000,8,24,"Coral Harbour","HL003"
"S_20_01068",0.779002,0.220998,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1064","NHB","Coral_Harbour_Prairie_Point",2000,8,26,"Coral Harbour","HL011"
"S_20_01071",0.820008,0.179992,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1071","NHB","Coral_Harbour_Snafu",2000,9,5,"Coral Harbour","HL003"
"S_20_01072",0.802332,0.197668,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCH_00_1072","NHB","Coral_Harbour_Nunaguluk",2000,8,22,"Coral Harbour","HL011"
"S_20_01074",0.837706,0.162294,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1006","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL065"
"S_20_01076",0.85111,0.14889,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1012","NWH","Chesterfield_Inlet",1999,9,19,"Chesterfield Inlet","HL003"
"S_20_01077",0.766114,0.233886,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1013","NWH","Chesterfield_Inlet",1999,9,18,"Chesterfield Inlet","HL001"
"S_20_01078",0.838013,0.161987,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1015","NWH","Chesterfield_Inlet_Fish Bay",1999,9,15,"Chesterfield Inlet","HL003"
"S_20_01079",0.797661,0.202339,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1019","NWH","Chesterfield_Inlet",1999,9,NA,"Chesterfield Inlet","HL001"
"S_20_01080",0.802324,0.197676,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1020","NWH","Chesterfield_Inlet",1999,9,NA,"Chesterfield Inlet","HL001"
"S_20_01081",0.789958,0.210042,NA,NA,NA,NA,NA,NA,NA,NA,2,"ARCI_99_1021","NWH","Chesterfield_Inlet",1999,9,22,"Chesterfield Inlet","HL003"
